OrderID,CustomerID,PlatformID,ZoneID,OrderStatus,OrderDate,OrderTime,Subtotal_EGP,DeliveryFee_EGP,PlatformCommissionPercent,PlatformCommissionAmount_EGP,Tip_EGP,IsCOD,WasCODRefused
252,66,1,2,Cancelled,2024-01-15,2024-01-15 22:14:45,164.6,0.0,22.88,37.66,0,1,0
253,144,1,8,Delivered,2025-01-03,2025-01-03 12:36:44,851.39,40.0,23.89,203.4,50,0,
254,366,1,5,Delivered,2024-04-17,2024-04-17 09:22:09,326.4,22.0,23.06,75.27,15,1,0
255,1,3,2,Delivered,2025-07-02,2025-07-02 23:58:38,554.75,28.0,19.51,108.23,0,1,0
256,390,1,8,Delivered,2025-02-11,2025-02-11 09:21:50,867.37,40.0,24.75,214.67,20,0,
257,155,2,24,Delivered,2025-12-18,2025-12-18 20:19:33,683.63,20.0,15.14,103.5,0,0,
258,326,4,6,Delivered,2024-12-19,2024-12-19 23:29:12,377.44,30.0,14.52,54.8,0,1,0
259,47,3,10,Delivered,2025-03-06,2025-03-06 18:34:13,580.62,32.0,16.92,98.24,0,0,
260,126,1,9,Delivered,2024-11-14,2024-11-14 13:32:04,342.17,42.0,21.68,74.18,0,1,0
261,246,3,1,Delivered,2025-03-21,2025-03-21 13:28:25,589.96,30.0,17.14,101.12,0,1,0
262,89,2,5,Delivered,2025-12-05,2025-12-05 00:32:33,497.07,22.0,16.57,82.36,0,1,1
263,96,5,7,Delivered,2025-10-21,2025-10-21 14:06:52,230.42,25.0,0.0,0.0,5,1,0
264,497,2,2,Delivered,2025-05-13,2025-05-13 09:22:11,197.99,28.0,15.0,29.7,0,1,0
265,215,3,35,Delivered,2024-12-15,2024-12-15 12:50:45,250.39,38.0,19.63,49.15,0,0,
266,457,3,11,Delivered,2024-10-07,2024-10-07 19:07:35,424.04,28.0,18.31,77.64,0,1,1
267,357,1,22,Delivered,2024-05-02,2024-05-02 12:22:24,673.83,22.0,21.47,144.67,30,1,0
268,423,4,10,Delivered,2025-08-17,2025-08-17 16:02:43,290.87,32.0,12.95,37.67,0,1,0
269,303,5,5,Delivered,2024-09-22,2024-09-22 20:23:50,488.63,22.0,0.0,0.0,0,0,
270,195,4,28,Pending,2024-09-28,2024-09-28 12:34:11,331.02,20.0,14.8,48.99,0,0,
271,317,5,28,Delivered,2025-09-11,2025-09-11 23:43:26,389.94,20.0,0.0,0.0,0,1,0
272,476,1,9,Delivered,2025-04-06,2025-04-06 10:30:32,749.29,42.0,24.53,183.8,0,0,
273,203,2,33,Refunded,2024-03-15,2024-03-15 18:07:36,756.82,0.0,16.93,128.13,0,1,0
274,263,1,6,Cancelled,2025-03-06,2025-03-06 03:10:09,368.94,30.0,22.02,81.24,10,1,1
275,217,5,7,Delivered,2024-02-18,2024-02-18 14:23:18,304.89,25.0,0.0,0.0,0,1,0
276,297,1,11,Delivered,2024-06-07,2024-06-07 20:12:46,434.2,28.0,22.9,99.43,10,1,0
277,428,1,2,Delivered,2024-01-30,2024-01-30 12:18:53,682.86,28.0,20.05,136.91,20,1,0
278,80,2,2,Delivered,2024-12-25,2024-12-25 20:00:40,675.8,28.0,15.05,101.71,50,1,0
279,133,1,6,Delivered,2025-12-29,2025-12-29 23:44:30,591.85,30.0,22.54,133.4,30,0,
280,464,1,9,Delivered,2024-07-09,2024-07-09 20:22:47,846.3,42.0,20.79,175.95,0,1,0
281,203,1,33,Delivered,2024-01-23,2024-01-23 23:27:03,327.71,20.0,20.31,66.56,20,1,0
282,139,1,1,Delivered,2024-04-19,2024-04-19 01:18:31,427.67,30.0,20.75,88.74,0,1,0
283,454,2,14,Refunded,2025-03-28,2025-03-28 17:31:18,421.63,0.0,15.62,65.86,20,1,0
284,130,3,10,Delivered,2025-06-03,2025-06-03 23:55:36,781.48,32.0,19.76,154.42,0,1,0
285,114,3,24,Delivered,2024-10-25,2024-10-25 01:55:33,697.45,20.0,15.35,107.06,0,1,0
286,123,3,21,Pending,2024-05-30,2024-05-30 23:51:56,419.53,20.0,18.83,79.0,0,1,0
287,412,1,14,Cancelled,2024-07-11,2024-07-11 22:52:41,222.97,25.0,24.52,54.67,0,0,
288,232,5,27,Delivered,2024-05-09,2024-05-09 00:49:45,693.06,20.0,0.0,0.0,0,1,0
289,214,5,16,Delivered,2024-05-25,2024-05-25 13:14:38,193.23,20.0,0.0,0.0,10,1,0
290,454,1,14,Delivered,2024-08-27,2024-08-27 23:11:38,324.69,25.0,21.63,70.23,10,1,0
291,120,3,12,Delivered,2025-09-26,2025-09-26 23:41:20,552.2,27.0,18.9,104.37,20,1,0
292,339,3,11,Delivered,2025-06-05,2025-06-05 14:11:34,280.75,28.0,17.8,49.97,0,1,0
293,476,1,9,Rejected,2025-09-24,2025-09-24 12:06:17,723.53,0.0,22.21,160.7,0,0,
294,290,1,1,Cancelled,2024-12-15,2024-12-15 22:08:49,539.92,30.0,20.04,108.2,20,1,0
295,294,1,10,Delivered,2024-08-11,2024-08-11 20:25:24,476.01,32.0,23.81,113.34,0,1,0
296,112,1,10,Cancelled,2024-11-30,2024-11-30 19:21:59,638.45,32.0,22.0,140.46,50,0,
297,170,2,2,Delivered,2024-07-05,2024-07-05 16:00:18,337.25,28.0,17.08,57.6,0,0,
298,218,2,2,Cancelled,2025-01-26,2025-01-26 19:42:09,185.49,28.0,16.86,31.27,0,1,0
299,119,2,10,Delivered,2024-09-16,2024-09-16 21:48:57,274.83,32.0,16.98,46.67,0,0,
300,92,2,29,Delivered,2025-06-12,2025-06-12 19:39:45,439.89,20.0,16.72,73.55,10,0,
301,145,1,9,Delivered,2024-12-09,2024-12-09 20:23:03,680.76,42.0,23.32,158.75,0,0,
302,18,1,28,Pending,2025-07-25,2025-07-25 13:46:56,197.29,20.0,21.68,42.77,0,1,0
303,338,1,4,Delivered,2024-06-14,2024-06-14 17:46:58,719.94,35.0,20.85,150.11,0,0,
304,445,2,11,Delivered,2024-12-08,2024-12-08 13:55:00,482.71,28.0,15.7,75.79,10,1,0
305,305,2,6,Delivered,2025-08-25,2025-08-25 23:22:42,668.11,0.0,16.02,107.03,20,1,0
306,390,2,8,Delivered,2024-01-07,2024-01-07 14:00:39,573.17,40.0,17.66,101.22,30,0,
307,145,5,9,Delivered,2024-06-24,2024-06-24 23:38:44,705.34,42.0,0.0,0.0,0,0,
308,219,1,32,Delivered,2024-08-02,2024-08-02 19:32:17,240.84,20.0,23.08,55.59,25,1,0
309,406,5,15,Delivered,2025-02-21,2025-02-21 22:48:20,519.45,22.0,0.0,0.0,0,1,0
310,143,2,7,Delivered,2024-11-09,2024-11-09 19:53:52,492.76,25.0,17.69,87.17,0,0,
311,252,1,21,Delivered,2024-02-28,2024-02-28 23:19:23,669.86,20.0,21.38,143.22,0,1,0
312,352,2,5,Delivered,2024-09-21,2024-09-21 19:02:24,397.82,22.0,17.24,68.58,0,1,0
313,407,5,4,Delivered,2024-03-03,2024-03-03 21:12:18,234.05,35.0,0.0,0.0,0,0,
314,288,1,8,Delivered,2024-05-28,2024-05-28 12:43:44,677.93,40.0,21.52,145.89,0,1,0
315,431,5,32,Delivered,2025-08-20,2025-08-20 19:32:39,581.66,20.0,0.0,0.0,20,0,
316,110,2,15,Delivered,2024-03-25,2024-03-25 20:19:17,514.36,0.0,16.4,84.36,0,1,0
317,177,1,2,Cancelled,2024-11-14,2024-11-14 00:45:00,165.56,28.0,20.98,34.73,20,1,0
318,323,1,15,Delivered,2025-11-16,2025-11-16 14:42:38,427.28,22.0,24.47,104.56,0,0,
319,14,2,20,Refunded,2025-09-11,2025-09-11 20:46:50,330.74,22.0,16.64,55.04,50,0,
320,236,1,7,Delivered,2025-07-03,2025-07-03 23:47:47,393.12,25.0,22.69,89.2,0,1,0
321,486,2,25,Delivered,2025-11-02,2025-11-02 19:54:55,316.63,20.0,15.72,49.77,0,0,
322,170,5,2,Delivered,2025-02-01,2025-02-01 23:45:52,509.05,28.0,0.0,0.0,0,1,0
323,182,1,14,Pending,2024-08-02,2024-08-02 19:07:36,267.44,25.0,20.05,53.62,0,1,0
324,343,1,33,Delivered,2025-08-12,2025-08-12 22:25:14,353.6,20.0,23.08,81.61,0,1,0
325,133,1,6,Delivered,2024-04-26,2024-04-26 12:10:40,475.43,0.0,24.91,118.43,20,1,0
326,323,1,15,Refunded,2025-07-14,2025-07-14 19:48:05,161.12,22.0,24.69,39.78,0,1,0
327,179,1,12,Delivered,2025-10-06,2025-10-06 20:34:44,300.38,27.0,20.89,62.75,0,0,
328,92,2,29,Delivered,2025-06-12,2025-06-12 22:53:48,487.57,20.0,16.66,81.23,0,1,1
329,179,1,12,Delivered,2025-02-10,2025-02-10 14:09:06,513.63,27.0,23.66,121.52,30,0,
330,110,2,15,Delivered,2025-09-18,2025-09-18 23:43:23,273.83,22.0,15.89,43.51,0,1,0
331,356,1,1,Cancelled,2024-02-20,2024-02-20 20:26:15,305.68,30.0,20.16,61.63,0,1,0
332,338,5,4,Delivered,2025-09-12,2025-09-12 18:29:50,513.92,35.0,0.0,0.0,0,0,
333,421,3,3,Delivered,2025-09-26,2025-09-26 16:55:45,605.03,45.0,18.24,110.36,30,1,0
334,290,1,1,Delivered,2024-10-18,2024-10-18 18:58:27,232.11,30.0,23.37,54.24,0,1,0
335,368,1,1,Cancelled,2025-09-27,2025-09-27 22:50:01,601.93,30.0,24.33,146.45,0,1,0
336,314,5,5,Delivered,2024-10-12,2024-10-12 22:25:23,357.21,22.0,0.0,0.0,0,1,1
337,226,4,1,Delivered,2024-11-06,2024-11-06 22:25:55,641.83,30.0,13.63,87.48,0,1,0
338,109,1,11,Delivered,2025-11-08,2025-11-08 21:46:27,251.85,28.0,24.99,62.94,0,1,0
339,407,1,4,Cancelled,2024-11-23,2024-11-23 21:14:35,319.93,35.0,22.74,72.75,50,0,
340,375,1,1,Delivered,2024-12-23,2024-12-23 14:43:12,693.72,30.0,21.63,150.05,20,0,
341,31,1,5,Delivered,2025-06-27,2025-06-27 23:11:49,228.15,22.0,22.55,51.45,0,1,1
342,166,4,12,Delivered,2025-11-07,2025-11-07 15:10:37,550.06,27.0,12.94,71.18,20,1,0
343,270,1,5,Delivered,2024-04-20,2024-04-20 22:14:07,280.37,22.0,22.13,62.05,50,1,0
344,250,1,1,Delivered,2024-03-23,2024-03-23 18:09:10,401.81,30.0,21.69,87.15,0,1,0
345,21,2,3,Delivered,2025-09-05,2025-09-05 21:05:25,830.0,45.0,16.51,137.03,0,0,
346,288,1,8,Delivered,2025-01-03,2025-01-03 00:25:46,845.39,40.0,24.65,208.39,30,1,0
347,71,2,19,Delivered,2025-02-09,2025-02-09 23:22:53,490.36,20.0,16.53,81.06,50,1,0
348,357,1,22,Delivered,2025-06-17,2025-06-17 09:44:55,364.77,22.0,21.11,77.0,10,0,
349,358,1,35,Delivered,2025-10-03,2025-10-03 15:10:58,868.33,38.0,22.15,192.34,0,1,0
350,324,4,5,Delivered,2024-11-30,2024-11-30 13:51:02,281.95,0.0,12.82,36.15,20,1,0
351,124,1,1,Cancelled,2025-11-13,2025-11-13 15:09:09,471.29,30.0,21.29,100.34,0,1,0
352,154,4,26,Cancelled,2025-11-08,2025-11-08 12:13:53,194.38,22.0,14.98,29.12,10,0,
353,360,3,17,Delivered,2024-11-28,2024-11-28 12:42:51,318.04,20.0,15.93,50.66,20,1,0
354,367,2,10,Delivered,2025-10-26,2025-10-26 12:20:37,188.85,32.0,17.22,32.52,0,1,0
355,128,3,12,Delivered,2024-02-28,2024-02-28 14:43:05,311.49,27.0,19.57,60.96,0,1,0
356,478,1,5,Delivered,2025-05-08,2025-05-08 13:52:40,176.66,22.0,24.42,43.14,0,1,0
357,36,2,8,Delivered,2024-03-10,2024-03-10 14:24:05,741.69,40.0,16.0,118.67,0,1,0
358,378,1,5,Delivered,2024-05-26,2024-05-26 09:12:17,420.64,22.0,23.54,99.02,15,1,0
359,229,5,4,Delivered,2024-04-29,2024-04-29 12:35:06,404.39,35.0,0.0,0.0,0,1,0
360,446,4,19,Delivered,2024-10-26,2024-10-26 22:12:32,182.81,20.0,14.41,26.34,0,0,
361,338,2,4,Cancelled,2024-06-10,2024-06-10 13:46:57,480.5,35.0,16.09,77.31,0,1,0
362,384,5,13,Delivered,2025-05-14,2025-05-14 23:32:16,630.33,25.0,0.0,0.0,0,1,0
363,383,4,15,Delivered,2024-09-08,2024-09-08 23:51:10,617.37,22.0,13.33,82.3,0,1,0
364,175,2,4,Delivered,2024-01-14,2024-01-14 21:29:01,759.2,0.0,16.12,122.38,0,0,
365,207,5,11,Delivered,2024-11-07,2024-11-07 23:22:40,551.15,28.0,0.0,0.0,0,0,
366,423,4,10,Cancelled,2024-03-12,2024-03-12 14:19:04,428.59,32.0,12.47,53.45,30,0,
367,20,1,15,Delivered,2024-09-15,2024-09-15 23:40:51,439.88,0.0,21.91,96.38,0,1,0
368,83,2,10,Delivered,2024-10-23,2024-10-23 12:42:52,212.21,0.0,15.43,32.74,0,1,0
369,90,5,6,Delivered,2025-11-18,2025-11-18 22:07:17,389.11,30.0,0.0,0.0,0,1,0
370,336,3,4,Delivered,2025-03-25,2025-03-25 10:46:32,209.66,35.0,19.52,40.93,30,0,
371,476,4,9,Delivered,2024-12-28,2024-12-28 23:12:37,517.77,42.0,14.32,74.14,50,1,1
372,90,5,6,Delivered,2024-01-30,2024-01-30 22:06:51,138.52,30.0,0.0,0.0,10,1,0
373,383,1,15,Delivered,2024-03-17,2024-03-17 17:34:09,509.64,22.0,21.32,108.66,0,1,1
374,446,1,19,Delivered,2024-08-28,2024-08-28 22:42:00,550.63,20.0,23.4,128.85,0,1,0
375,370,3,21,Cancelled,2024-03-12,2024-03-12 02:49:02,624.26,20.0,19.54,121.98,0,1,0
376,179,1,12,Delivered,2025-01-01,2025-01-01 19:15:27,444.73,27.0,20.54,91.35,0,1,0
377,138,3,2,Delivered,2024-02-16,2024-02-16 17:56:28,219.72,28.0,17.66,38.8,0,0,
378,292,1,10,Delivered,2024-12-11,2024-12-11 23:50:37,851.64,32.0,22.16,188.72,0,1,1
379,315,1,10,Delivered,2025-06-06,2025-06-06 21:47:29,805.53,32.0,23.6,190.11,0,0,
380,61,1,2,Cancelled,2024-03-17,2024-03-17 18:16:55,533.16,28.0,24.74,131.9,30,1,0
381,26,1,1,Delivered,2024-05-31,2024-05-31 17:35:03,137.39,30.0,23.1,31.74,0,0,
382,194,4,16,Delivered,2024-08-24,2024-08-24 14:00:42,537.47,20.0,14.88,79.98,0,1,0
383,166,1,12,Delivered,2025-02-09,2025-02-09 19:56:13,374.19,27.0,23.49,87.9,0,1,0
384,330,3,13,Delivered,2024-12-02,2024-12-02 13:56:56,687.54,25.0,15.53,106.77,50,0,
385,386,5,3,Delivered,2025-09-21,2025-09-21 10:19:30,331.02,45.0,0.0,0.0,0,0,
386,415,2,15,Cancelled,2024-09-23,2024-09-23 13:56:42,646.57,0.0,16.2,104.74,0,0,
387,220,3,18,Delivered,2024-05-26,2024-05-26 19:58:05,511.95,20.0,17.14,87.75,0,1,1
388,22,1,28,Delivered,2025-09-13,2025-09-13 14:09:13,526.26,20.0,21.51,113.2,0,1,0
389,204,5,14,Delivered,2024-07-26,2024-07-26 18:01:48,517.29,25.0,0.0,0.0,0,1,0
390,110,4,15,Delivered,2024-03-15,2024-03-15 02:12:52,644.84,0.0,12.8,82.54,30,1,0
391,233,5,12,Delivered,2024-03-10,2024-03-10 20:07:24,256.43,27.0,0.0,0.0,10,0,
392,306,1,10,Delivered,2024-12-24,2024-12-24 13:04:00,608.64,32.0,24.45,148.81,50,0,
393,30,1,17,Delivered,2024-04-18,2024-04-18 12:33:25,347.76,20.0,20.09,69.86,0,1,0
394,277,1,8,Refunded,2025-02-08,2025-02-08 22:16:07,495.03,0.0,20.98,103.86,0,0,
395,382,1,4,Delivered,2024-08-09,2024-08-09 23:29:07,484.89,35.0,22.86,110.85,25,0,
396,326,2,6,Delivered,2024-06-10,2024-06-10 13:19:47,287.25,30.0,16.29,46.79,0,1,0
397,182,2,14,Cancelled,2025-09-10,2025-09-10 19:26:31,359.22,25.0,17.58,63.15,0,1,0
398,390,1,8,Delivered,2024-11-29,2024-11-29 21:45:59,785.49,40.0,20.63,162.05,0,0,
399,168,1,18,Delivered,2025-04-20,2025-04-20 19:05:18,682.13,20.0,23.93,163.23,0,0,
400,52,5,8,Cancelled,2024-03-30,2024-03-30 03:17:00,624.51,40.0,0.0,0.0,50,0,
401,399,1,23,Delivered,2025-06-25,2025-06-25 12:29:38,505.52,20.0,21.62,109.29,20,1,0
402,335,1,14,Delivered,2025-02-10,2025-02-10 21:56:44,691.42,25.0,24.37,168.5,50,1,0
403,403,3,6,Delivered,2024-04-19,2024-04-19 20:00:09,636.31,30.0,19.85,126.31,0,1,0
404,489,2,5,Delivered,2024-11-08,2024-11-08 23:27:56,317.73,22.0,17.08,54.27,20,0,
405,418,1,2,Delivered,2025-02-04,2025-02-04 20:38:40,244.59,28.0,21.18,51.8,30,1,0
406,395,3,6,Delivered,2024-03-06,2024-03-06 11:21:03,538.34,30.0,19.97,107.51,0,1,0
407,271,1,5,Delivered,2025-08-23,2025-08-23 23:51:07,228.2,22.0,21.31,48.63,0,1,0
408,110,5,15,Delivered,2025-03-16,2025-03-16 14:06:26,426.83,22.0,0.0,0.0,0,1,0
409,309,5,30,Delivered,2024-05-28,2024-05-28 13:01:33,473.23,20.0,0.0,0.0,0,1,0
410,62,2,7,Delivered,2024-02-18,2024-02-18 19:48:03,363.72,25.0,16.33,59.4,0,1,0
411,350,5,35,Delivered,2024-05-02,2024-05-02 20:54:13,739.75,38.0,0.0,0.0,20,1,0
412,222,5,15,Delivered,2024-09-11,2024-09-11 22:07:05,454.19,22.0,0.0,0.0,0,1,0
413,315,3,10,Delivered,2025-12-19,2025-12-19 14:30:14,207.96,32.0,17.93,37.29,50,1,0
414,289,3,19,Delivered,2025-10-12,2025-10-12 21:01:31,653.49,20.0,18.0,117.63,20,0,
415,233,5,12,Delivered,2025-09-16,2025-09-16 20:41:10,548.94,27.0,0.0,0.0,50,1,0
416,246,1,1,Delivered,2025-01-20,2025-01-20 19:42:54,152.41,30.0,23.75,36.2,0,1,0
417,471,2,18,Delivered,2025-12-22,2025-12-22 13:56:05,195.66,20.0,17.25,33.75,0,1,0
418,236,2,7,Delivered,2025-09-21,2025-09-21 21:39:17,379.97,25.0,17.82,67.71,0,1,1
419,249,3,12,Delivered,2024-06-16,2024-06-16 12:47:05,559.92,27.0,18.83,105.43,20,1,0
420,383,5,15,Cancelled,2025-07-19,2025-07-19 18:03:53,679.55,22.0,0.0,0.0,0,1,0
421,218,1,2,Cancelled,2024-01-24,2024-01-24 21:28:38,587.44,28.0,24.45,143.63,20,1,1
422,140,2,17,Refunded,2025-12-13,2025-12-13 22:50:47,137.62,20.0,15.35,21.12,5,0,
423,440,4,23,Delivered,2024-05-23,2024-05-23 20:30:01,252.18,20.0,14.25,35.94,20,0,
424,498,5,6,Delivered,2025-03-29,2025-03-29 21:00:10,566.64,30.0,0.0,0.0,20,1,0
425,80,4,2,Delivered,2024-12-08,2024-12-08 09:38:07,625.33,28.0,14.1,88.17,0,1,0
426,208,1,11,Delivered,2025-06-07,2025-06-07 20:36:00,556.63,28.0,24.78,137.93,30,1,0
427,131,1,14,Delivered,2025-09-03,2025-09-03 14:14:20,658.29,25.0,21.2,139.56,20,0,
428,446,1,19,Delivered,2025-01-06,2025-01-06 19:02:42,230.69,20.0,22.7,52.37,0,1,0
429,392,3,35,Delivered,2024-02-24,2024-02-24 09:18:33,606.34,0.0,18.22,110.48,0,0,
430,139,1,1,Delivered,2025-04-29,2025-04-29 21:46:46,611.67,30.0,20.52,125.51,0,1,0
431,485,2,12,Delivered,2024-12-28,2024-12-28 10:40:25,626.81,27.0,17.58,110.19,30,1,0
432,466,1,12,Delivered,2025-08-05,2025-08-05 20:09:45,546.1,27.0,22.62,123.53,0,1,0
433,83,1,10,Delivered,2025-09-21,2025-09-21 19:23:58,420.13,32.0,24.34,102.26,5,1,0
434,490,2,24,Delivered,2025-03-29,2025-03-29 17:15:42,204.26,0.0,15.43,31.52,20,1,0
435,315,2,10,Delivered,2025-04-13,2025-04-13 09:27:40,576.11,32.0,16.92,97.48,0,1,0
436,486,1,25,Delivered,2024-10-16,2024-10-16 13:12:39,301.14,20.0,22.1,66.55,0,1,0
437,368,1,1,Delivered,2025-04-18,2025-04-18 00:22:05,584.58,30.0,22.04,128.84,0,1,0
438,66,3,2,Delivered,2024-10-30,2024-10-30 11:02:32,190.08,28.0,19.35,36.78,0,1,0
439,476,5,9,Delivered,2024-10-26,2024-10-26 20:16:55,778.48,0.0,0.0,0.0,20,0,
440,268,1,10,Delivered,2025-03-03,2025-03-03 02:45:36,627.21,32.0,20.7,129.83,0,1,0
441,55,1,5,Delivered,2025-08-05,2025-08-05 13:26:40,466.6,22.0,21.45,100.09,0,0,
442,30,1,17,Cancelled,2025-03-13,2025-03-13 17:11:30,736.05,20.0,22.66,166.79,0,1,0
443,148,2,8,Delivered,2024-08-30,2024-08-30 12:22:53,807.71,40.0,17.62,142.32,0,0,
444,296,2,2,Delivered,2024-03-06,2024-03-06 19:51:11,564.16,28.0,16.3,91.96,20,1,0
445,448,3,34,Delivered,2024-11-22,2024-11-22 18:44:16,410.1,20.0,19.44,79.72,0,1,1
446,326,1,6,Delivered,2025-04-25,2025-04-25 20:40:50,264.42,30.0,23.39,61.85,10,1,0
447,194,4,16,Delivered,2024-03-30,2024-03-30 21:25:41,365.23,20.0,13.66,49.89,15,1,0
448,419,2,10,Delivered,2024-03-25,2024-03-25 17:12:22,544.32,32.0,17.62,95.91,30,1,0
449,196,1,11,Refunded,2024-11-08,2024-11-08 23:16:17,251.0,28.0,23.64,59.34,30,0,
450,323,1,15,Delivered,2024-04-22,2024-04-22 23:50:59,603.85,22.0,22.48,135.75,30,1,0
451,326,1,6,Delivered,2024-11-24,2024-11-24 12:38:39,557.48,30.0,23.87,133.07,0,1,0
452,466,4,12,Delivered,2025-04-06,2025-04-06 21:55:39,495.16,27.0,12.22,60.51,0,0,
453,471,1,18,Refunded,2024-06-28,2024-06-28 22:32:47,461.75,20.0,20.87,96.37,0,1,0
454,326,1,6,Delivered,2025-08-16,2025-08-16 14:47:55,202.7,30.0,22.31,45.22,10,0,
455,130,1,10,Delivered,2024-12-05,2024-12-05 12:55:21,328.57,32.0,21.94,72.09,25,0,
456,189,2,29,Delivered,2025-03-10,2025-03-10 17:22:35,774.72,0.0,18.0,139.45,0,1,0
457,300,2,30,Cancelled,2025-09-25,2025-09-25 00:21:57,322.92,0.0,15.16,48.95,0,1,0
458,230,1,32,Delivered,2025-07-21,2025-07-21 23:53:46,176.16,20.0,20.28,35.73,5,1,0
459,422,2,9,Cancelled,2025-12-13,2025-12-13 14:49:54,351.15,42.0,17.11,60.08,50,0,
460,148,1,8,Cancelled,2024-07-06,2024-07-06 23:42:32,437.3,40.0,22.67,99.14,0,0,
461,339,5,11,Delivered,2024-05-22,2024-05-22 21:35:15,548.81,28.0,0.0,0.0,20,1,0
462,180,2,5,Delivered,2024-07-05,2024-07-05 17:41:13,126.57,22.0,16.07,20.34,50,1,0
463,326,3,6,Refunded,2025-05-16,2025-05-16 15:09:56,291.36,30.0,18.77,54.69,30,1,1
464,233,2,12,Delivered,2024-11-23,2024-11-23 14:16:22,277.18,27.0,17.17,47.59,0,1,1
465,4,2,13,Delivered,2025-07-21,2025-07-21 23:04:25,621.21,0.0,15.06,93.55,0,0,
466,131,2,14,Delivered,2024-11-27,2024-11-27 23:16:37,197.07,25.0,15.52,30.59,0,0,
467,380,1,7,Delivered,2025-12-13,2025-12-13 22:03:05,487.15,25.0,23.48,114.38,0,1,1
468,280,1,2,Delivered,2024-02-25,2024-02-25 19:52:42,388.76,28.0,23.25,90.39,0,0,
469,22,1,28,Delivered,2025-04-02,2025-04-02 22:25:27,680.24,20.0,20.19,137.34,20,0,
470,113,2,18,Delivered,2025-05-18,2025-05-18 22:14:54,360.26,20.0,15.86,57.14,0,1,0
471,105,1,12,Delivered,2024-12-27,2024-12-27 12:46:04,316.46,27.0,21.38,67.66,0,1,0
472,143,3,7,Delivered,2025-07-18,2025-07-18 12:51:33,239.2,25.0,19.62,46.93,15,1,0
473,163,5,14,Cancelled,2024-03-12,2024-03-12 18:57:42,403.46,25.0,0.0,0.0,0,1,0
474,35,2,10,Delivered,2025-10-11,2025-10-11 19:02:29,436.07,32.0,16.1,70.21,0,1,0
475,57,1,22,Delivered,2024-02-27,2024-02-27 14:13:37,643.67,22.0,21.76,140.06,50,1,0
476,180,1,5,Delivered,2025-08-06,2025-08-06 20:30:51,426.2,22.0,20.51,87.41,0,1,0
477,437,5,4,Delivered,2025-12-16,2025-12-16 14:48:03,700.64,35.0,0.0,0.0,0,0,
478,361,4,2,Delivered,2025-10-19,2025-10-19 10:07:29,200.85,28.0,14.23,28.58,15,0,
479,330,4,13,Delivered,2024-08-27,2024-08-27 23:33:20,321.17,25.0,14.36,46.12,0,1,0
480,195,3,28,Delivered,2024-08-10,2024-08-10 13:44:27,535.04,20.0,17.02,91.06,30,1,1
481,161,1,10,Delivered,2025-05-02,2025-05-02 01:16:16,487.8,32.0,21.05,102.68,0,1,1
482,437,2,4,Delivered,2025-01-08,2025-01-08 22:39:09,420.47,35.0,17.08,71.82,20,0,
483,261,2,8,Delivered,2025-01-15,2025-01-15 22:24:33,550.87,40.0,16.12,88.8,0,1,0
484,41,1,9,Delivered,2025-10-17,2025-10-17 01:26:28,237.17,42.0,21.22,50.33,0,0,
485,391,4,20,Delivered,2024-07-11,2024-07-11 22:04:18,474.77,0.0,14.72,69.89,5,1,0
486,250,2,1,Refunded,2024-05-31,2024-05-31 22:33:54,328.86,30.0,17.53,57.65,10,0,
487,298,1,19,Delivered,2024-02-02,2024-02-02 23:16:37,632.26,20.0,23.17,146.49,20,0,
488,471,1,18,Delivered,2025-05-30,2025-05-30 23:18:22,642.5,20.0,24.95,160.3,20,0,
489,192,5,7,Delivered,2024-03-26,2024-03-26 17:25:37,174.73,25.0,0.0,0.0,0,1,0
490,478,1,5,Delivered,2025-11-13,2025-11-13 13:30:03,495.85,22.0,23.45,116.28,0,1,0
491,427,1,6,Delivered,2025-09-09,2025-09-09 09:47:55,569.66,30.0,22.22,126.58,0,1,0
492,169,2,10,Delivered,2025-12-21,2025-12-21 11:58:19,545.79,32.0,15.56,84.92,30,0,
493,115,5,1,Delivered,2025-05-11,2025-05-11 21:33:23,345.45,30.0,0.0,0.0,0,0,
494,10,1,1,Delivered,2025-05-01,2025-05-01 19:29:08,422.55,30.0,20.29,85.74,0,0,
495,25,2,16,Delivered,2025-05-20,2025-05-20 20:06:24,504.79,20.0,15.97,80.61,0,1,0
496,366,1,5,Delivered,2025-06-05,2025-06-05 17:00:11,203.06,22.0,22.75,46.2,0,1,0
497,116,5,1,Delivered,2025-10-24,2025-10-24 18:00:20,639.22,30.0,0.0,0.0,0,1,0
498,195,1,28,Delivered,2025-02-17,2025-02-17 12:59:33,211.83,20.0,20.19,42.77,25,1,0
499,359,5,3,Delivered,2025-02-17,2025-02-17 20:01:30,897.25,45.0,0.0,0.0,0,0,
500,233,3,12,Delivered,2025-10-13,2025-10-13 09:42:47,423.41,27.0,19.9,84.26,0,1,0
501,47,1,10,Delivered,2025-07-24,2025-07-24 13:55:29,823.38,32.0,24.65,202.96,0,1,0
502,319,1,6,Cancelled,2025-11-20,2025-11-20 00:03:50,148.84,30.0,20.88,31.08,0,1,0
503,170,1,2,Delivered,2025-04-25,2025-04-25 15:34:03,284.79,28.0,22.46,63.96,15,1,0
504,426,1,1,Delivered,2025-12-03,2025-12-03 19:35:27,473.71,30.0,24.13,114.31,30,1,0
