CompetitorMenuItemID,CompetitorID,YourItemID,CompetitorItemName,CompetitorPrice_EGP,IsOnPromotion,DateTracked
493,3,55,Lamb Ribs,155.75,0,2024-09-09
494,3,55,Lamb Chops,156.98,0,2024-09-23
495,3,55,Grilled Lamb,158.87,0,2024-10-07
496,3,55,Grilled Lamb,159.79,0,2024-10-21
497,3,55,Lamb Chops,161.35,0,2024-11-04
498,3,55,Grilled Lamb,162.33,0,2024-12-02
499,3,55,Lamb Ribs,164.06,0,2024-12-16
500,3,55,Grilled Lamb,165.93,0,2025-01-13
501,3,55,Lamb Ribs,167.0,0,2025-01-27
502,3,55,Grilled Lamb,167.95,0,2025-02-10
503,3,55,Grilled Lamb,162.52,1,2025-02-24
504,3,55,Lamb Ribs,164.18,0,2025-04-21
505,3,55,Grilled Lamb,165.95,0,2025-06-02
506,3,55,Lamb Ribs,159.84,1,2025-06-16
507,3,55,Grilled Lamb,161.91,0,2025-07-14
508,3,55,Lamb Chops,163.51,0,2025-07-28
509,3,55,Lamb Chops,165.82,0,2025-08-11
510,3,55,Lamb Chops,167.72,0,2025-09-08
511,3,55,Lamb Ribs,164.62,0,2025-09-22
512,3,55,Lamb Chops,166.87,0,2025-10-06
513,3,55,Lamb Ribs,168.1,0,2025-11-03
514,3,55,Lamb Ribs,169.25,0,2025-11-17
515,3,55,Lamb Ribs,170.81,0,2025-12-01
516,3,55,Lamb Ribs,171.86,0,2025-12-15
517,3,55,Lamb Ribs,173.42,0,2025-12-29
518,3,10,Falafel,36.85,0,2024-01-01
519,3,10,Falafel,33.17,1,2024-01-15
520,3,10,Falafel,33.53,0,2024-01-29
521,3,10,Falafel Plate,33.9,0,2024-02-12
522,3,10,Taameya,34.31,0,2024-03-11
523,3,10,Falafel,34.59,0,2024-03-25
524,3,10,Falafel Plate,34.84,0,2024-05-06
525,3,10,Falafel Plate,35.07,0,2024-05-20
526,3,10,Taameya,35.27,0,2024-06-17
527,3,10,Taameya,35.57,0,2024-07-01
528,3,10,Taameya,36.1,0,2024-07-29
529,3,10,Taameya,36.33,0,2024-08-12
530,3,10,Taameya,36.75,0,2024-08-26
531,3,10,Falafel,36.15,0,2024-09-09
532,3,10,Falafel,36.49,0,2024-09-23
533,3,10,Falafel Plate,36.19,0,2024-10-07
534,3,10,Falafel Plate,33.91,1,2024-11-04
535,3,10,Falafel,34.39,0,2024-12-02
536,3,10,Falafel Plate,34.7,0,2024-12-16
537,3,10,Taameya,35.05,0,2024-12-30
538,3,10,Falafel,35.49,0,2025-01-27
539,3,10,Falafel Plate,35.99,0,2025-03-10
540,3,10,Falafel Plate,36.46,0,2025-04-21
541,3,10,Falafel,36.78,0,2025-05-05
542,3,10,Taameya,37.14,0,2025-05-19
543,3,10,Falafel,37.61,0,2025-06-02
544,3,10,Falafel,35.78,1,2025-06-16
545,3,10,Taameya,36.14,0,2025-06-30
546,3,10,Falafel,36.55,0,2025-07-14
547,3,10,Falafel Plate,37.05,0,2025-07-28
548,3,10,Falafel Plate,37.6,0,2025-08-11
549,3,10,Falafel,37.84,0,2025-09-08
550,3,10,Taameya,38.15,0,2025-10-06
551,3,10,Falafel Plate,38.45,0,2025-10-20
552,3,10,Falafel,38.89,0,2025-11-03
553,3,10,Taameya,39.3,0,2025-11-17
554,3,10,Falafel,39.81,0,2025-12-15
555,3,10,Falafel Plate,38.55,1,2025-12-29
556,3,14,Hamam Mahshi,141.67,0,2024-01-01
557,3,14,Hamam Mahshi,135.14,1,2024-01-15
558,3,14,Pigeon Dish,136.5,0,2024-02-12
559,3,14,Pigeon Dish,137.98,0,2024-02-26
560,3,14,Stuffed Pigeon,131.88,1,2024-03-11
561,3,14,Hamam Mahshi,132.9,0,2024-04-08
562,3,14,Pigeon Dish,134.05,0,2024-04-22
563,3,14,Pigeon Dish,135.89,0,2024-05-06
564,3,14,Pigeon Dish,137.73,0,2024-05-20
565,3,14,Hamam Mahshi,139.56,0,2024-06-03
566,3,14,Pigeon Dish,140.41,0,2024-06-17
567,3,14,Pigeon Dish,136.57,0,2024-07-29
568,3,14,Stuffed Pigeon,137.82,0,2024-08-12
569,3,14,Pigeon Dish,136.1,0,2024-08-26
570,3,14,Hamam Mahshi,137.36,0,2024-09-23
571,3,14,Hamam Mahshi,138.62,0,2024-10-21
572,3,14,Pigeon Dish,140.31,0,2024-11-04
573,3,14,Hamam Mahshi,141.74,0,2024-11-18
574,3,14,Stuffed Pigeon,143.27,0,2024-12-16
575,3,14,Pigeon Dish,144.57,0,2024-12-30
576,3,14,Pigeon Dish,146.5,0,2025-01-13
577,3,14,Stuffed Pigeon,147.5,0,2025-03-10
578,3,14,Hamam Mahshi,149.59,0,2025-04-07
579,3,14,Pigeon Dish,150.41,0,2025-04-21
580,3,14,Pigeon Dish,151.93,0,2025-05-05
581,3,14,Pigeon Dish,152.76,0,2025-06-02
582,3,14,Pigeon Dish,154.39,0,2025-06-16
583,3,14,Hamam Mahshi,156.3,0,2025-06-30
584,3,14,Hamam Mahshi,158.06,0,2025-07-14
585,3,14,Hamam Mahshi,160.24,0,2025-07-28
586,3,14,Pigeon Dish,162.52,0,2025-08-11
587,3,14,Stuffed Pigeon,164.89,0,2025-08-25
588,3,14,Stuffed Pigeon,165.8,0,2025-09-08
589,3,14,Hamam Mahshi,167.71,0,2025-09-22
590,3,14,Stuffed Pigeon,169.95,0,2025-10-06
591,3,14,Pigeon Dish,172.12,0,2025-11-03
592,3,14,Stuffed Pigeon,174.17,0,2025-11-17
593,3,14,Hamam Mahshi,175.28,0,2025-12-15
594,4,33,BBQ Family Pack,591.82,0,2024-01-01
595,4,33,Mixed Grill Family,547.12,1,2024-01-15
596,4,33,BBQ Family Pack,509.66,1,2024-02-12
597,4,33,Mixed Grill Family,513.29,0,2024-02-26
598,4,33,Family Grill Box,483.39,1,2024-03-25
599,4,33,BBQ Family Pack,451.53,1,2024-05-20
600,4,33,Family Grill Box,457.15,0,2024-06-17
601,4,33,BBQ Family Pack,462.23,0,2024-07-29
602,4,33,Family Grill Box,464.59,0,2024-08-12
603,4,33,BBQ Family Pack,469.97,0,2024-08-26
604,4,33,BBQ Family Pack,475.64,0,2024-09-09
605,4,33,Family Grill Box,482.2,0,2024-09-23
606,4,33,Mixed Grill Family,438.2,1,2024-10-07
607,4,33,BBQ Family Pack,444.41,0,2024-10-21
608,4,33,Family Grill Box,420.36,1,2024-11-18
609,4,33,BBQ Family Pack,423.81,0,2024-12-02
610,4,33,Family Grill Box,420.14,0,2024-12-30
611,4,33,Mixed Grill Family,401.18,1,2025-01-13
612,4,33,BBQ Family Pack,403.81,0,2025-01-27
613,4,33,Family Grill Box,408.05,0,2025-02-24
614,4,33,Family Grill Box,381.03,1,2025-03-10
615,4,33,Mixed Grill Family,383.58,0,2025-04-07
616,4,33,Mixed Grill Family,352.8,1,2025-04-21
617,4,33,Mixed Grill Family,345.9,0,2025-05-05
618,4,33,BBQ Family Pack,343.08,0,2025-05-19
619,4,33,BBQ Family Pack,348.18,0,2025-06-02
620,4,33,Mixed Grill Family,351.93,0,2025-07-14
621,4,33,Mixed Grill Family,357.16,0,2025-07-28
622,4,33,Family Grill Box,359.52,0,2025-08-11
623,4,33,Family Grill Box,328.65,1,2025-08-25
624,4,33,Family Grill Box,330.39,0,2025-09-22
625,4,33,Family Grill Box,333.25,0,2025-10-20
626,4,33,Family Grill Box,314.2,1,2025-11-03
627,4,33,Family Grill Box,316.47,0,2025-11-17
628,4,33,Mixed Grill Family,320.68,0,2025-12-01
629,4,33,Family Grill Box,322.48,0,2025-12-15
630,4,33,BBQ Family Pack,326.39,0,2025-12-29
631,4,6,Beef Shawarma Wrap,157.95,0,2024-01-15
632,4,6,Meat Shawarma,158.91,0,2024-02-12
633,4,6,Meat Shawarma,160.72,0,2024-02-26
634,4,6,Beef Shawarma Wrap,151.17,1,2024-03-11
635,4,6,Shawarma Lahem,144.69,1,2024-04-22
636,4,6,Meat Shawarma,146.08,0,2024-05-20
637,4,6,Beef Shawarma Wrap,147.03,0,2024-06-03
638,4,6,Shawarma Lahem,148.64,0,2024-06-17
639,4,6,Beef Shawarma Wrap,138.87,1,2024-07-15
640,4,6,Meat Shawarma,140.01,0,2024-07-29
641,4,6,Shawarma Lahem,140.98,0,2024-08-12
642,4,6,Beef Shawarma Wrap,143.05,0,2024-08-26
643,4,6,Meat Shawarma,144.4,0,2024-09-09
644,4,6,Shawarma Lahem,146.1,0,2024-09-23
645,4,6,Shawarma Lahem,147.83,0,2024-10-07
646,4,6,Meat Shawarma,149.34,0,2024-11-04
647,4,6,Beef Shawarma Wrap,142.08,1,2024-11-18
648,4,6,Meat Shawarma,143.94,0,2024-12-16
649,4,6,Shawarma Lahem,145.29,0,2024-12-30
650,4,6,Meat Shawarma,136.04,1,2025-01-27
651,4,6,Shawarma Lahem,137.3,0,2025-02-10
652,4,6,Shawarma Lahem,138.08,0,2025-02-24
653,4,6,Meat Shawarma,129.51,1,2025-03-10
654,4,6,Beef Shawarma Wrap,130.71,0,2025-03-24
655,4,6,Meat Shawarma,131.74,0,2025-04-07
656,4,6,Shawarma Lahem,133.1,0,2025-04-21
657,4,6,Shawarma Lahem,126.94,1,2025-05-05
658,4,6,Beef Shawarma Wrap,128.48,0,2025-05-19
659,4,6,Meat Shawarma,129.34,0,2025-06-16
660,4,6,Beef Shawarma Wrap,130.28,0,2025-06-30
661,4,6,Meat Shawarma,131.37,0,2025-07-14
662,4,6,Meat Shawarma,132.16,0,2025-07-28
663,4,6,Beef Shawarma Wrap,133.86,0,2025-08-25
664,4,6,Shawarma Lahem,135.15,0,2025-09-08
665,4,6,Beef Shawarma Wrap,136.59,0,2025-09-22
666,4,6,Meat Shawarma,137.9,0,2025-10-06
667,4,6,Meat Shawarma,139.47,0,2025-11-03
668,4,6,Meat Shawarma,140.82,0,2025-12-01
669,4,6,Shawarma Lahem,142.87,0,2025-12-15
670,4,4,Grilled Liver,128.11,0,2024-01-01
671,4,4,Liver Sandwich Platter,129.02,0,2024-01-15
672,4,4,Grilled Liver,128.09,0,2024-01-29
673,4,4,Grilled Liver,128.89,0,2024-02-26
674,4,4,Grilled Liver,130.48,0,2024-03-11
675,4,4,Liver Sandwich Platter,119.95,1,2024-03-25
676,4,4,Spicy Liver,108.9,1,2024-04-08
677,4,4,Spicy Liver,110.31,0,2024-04-22
678,4,4,Spicy Liver,110.91,0,2024-05-06
679,4,4,Liver Sandwich Platter,108.4,0,2024-05-20
680,4,4,Spicy Liver,104.12,1,2024-06-03
681,4,4,Spicy Liver,104.95,0,2024-06-17
682,4,4,Spicy Liver,99.29,1,2024-07-15
683,4,4,Spicy Liver,100.43,0,2024-07-29
684,4,4,Spicy Liver,101.38,0,2024-08-12
685,4,4,Grilled Liver,102.04,0,2024-08-26
686,4,4,Liver Sandwich Platter,103.14,0,2024-09-23
687,4,4,Spicy Liver,104.09,0,2024-10-07
688,4,4,Spicy Liver,105.32,0,2024-11-04
689,4,4,Liver Sandwich Platter,103.67,0,2024-11-18
690,4,4,Spicy Liver,105.09,0,2024-12-16
691,4,4,Liver Sandwich Platter,96.37,1,2024-12-30
692,4,4,Spicy Liver,97.8,0,2025-01-27
693,4,4,Spicy Liver,94.89,0,2025-02-10
694,4,4,Grilled Liver,94.37,0,2025-02-24
695,4,4,Spicy Liver,95.26,0,2025-04-07
696,4,4,Grilled Liver,95.83,0,2025-04-21
697,4,4,Spicy Liver,96.54,0,2025-05-19
698,4,4,Liver Sandwich Platter,97.19,0,2025-06-16
699,4,4,Spicy Liver,98.19,0,2025-07-28
700,4,4,Grilled Liver,99.49,0,2025-09-08
701,4,4,Grilled Liver,94.26,1,2025-09-22
702,4,4,Grilled Liver,95.3,0,2025-10-06
703,4,4,Liver Sandwich Platter,96.69,0,2025-12-15
704,4,28,Om Ali,85.99,0,2024-01-01
705,4,28,Egyptian Bread Pudding,87.1,0,2024-01-15
706,4,28,Om Ali Dessert,88.11,0,2024-01-29
707,4,28,Egyptian Bread Pudding,88.94,0,2024-02-12
708,4,28,Om Ali,90.03,0,2024-02-26
709,4,28,Om Ali,90.48,0,2024-03-11
710,4,28,Om Ali,89.44,0,2024-03-25
711,4,28,Egyptian Bread Pudding,90.51,0,2024-04-22
712,4,28,Om Ali Dessert,91.33,0,2024-05-06
713,4,28,Om Ali,92.49,0,2024-05-20
714,4,28,Om Ali Dessert,93.59,0,2024-06-03
715,4,28,Om Ali,94.87,0,2024-06-17
716,4,28,Om Ali Dessert,96.23,0,2024-08-12
717,4,28,Om Ali,96.84,0,2024-08-26
718,4,28,Egyptian Bread Pudding,98.28,0,2024-09-09
719,4,28,Om Ali Dessert,99.51,0,2024-09-23
720,4,28,Om Ali Dessert,100.48,0,2024-10-07
721,4,28,Om Ali,101.69,0,2024-10-21
722,4,28,Egyptian Bread Pudding,103.07,0,2024-11-04
723,4,28,Egyptian Bread Pudding,103.86,0,2024-11-18
724,4,28,Om Ali Dessert,105.05,0,2024-12-02
725,4,28,Egyptian Bread Pudding,97.8,1,2024-12-16
726,4,28,Om Ali,98.73,0,2024-12-30
727,4,28,Egyptian Bread Pudding,99.78,0,2025-01-13
728,4,28,Egyptian Bread Pudding,100.54,0,2025-03-10
729,4,28,Egyptian Bread Pudding,101.48,0,2025-03-24
730,4,28,Om Ali,94.93,1,2025-04-07
731,4,28,Egyptian Bread Pudding,95.84,0,2025-04-21
732,4,28,Egyptian Bread Pudding,96.6,0,2025-05-05
733,4,28,Om Ali,97.92,0,2025-05-19
734,4,28,Om Ali,99.0,0,2025-06-30
735,4,28,Egyptian Bread Pudding,100.09,0,2025-07-28
736,4,28,Om Ali Dessert,101.55,0,2025-09-22
737,4,28,Om Ali,102.99,0,2025-10-20
738,4,28,Om Ali,104.41,0,2025-11-03
739,4,28,Egyptian Bread Pudding,98.33,1,2025-12-01
740,4,28,Egyptian Bread Pudding,99.28,0,2025-12-15
741,4,28,Om Ali Dessert,100.73,0,2025-12-29
742,4,50,Meat Shawarma Wrap,107.16,0,2024-01-01
743,4,50,Meat Roll,107.83,0,2024-01-15
744,4,50,Beef Shawarma Sandwich,108.46,0,2024-02-12
745,4,50,Meat Roll,98.38,1,2024-04-08
746,4,50,Meat Shawarma Wrap,99.38,0,2024-04-22
747,4,50,Beef Shawarma Sandwich,99.9,0,2024-05-20
748,4,50,Meat Shawarma Wrap,100.58,0,2024-06-03
749,4,50,Beef Shawarma Sandwich,101.43,0,2024-06-17
750,4,50,Meat Roll,98.54,0,2024-07-01
751,4,50,Beef Shawarma Sandwich,96.32,0,2024-07-29
752,4,50,Meat Roll,91.79,1,2024-08-12
753,4,50,Meat Roll,93.15,0,2024-10-07
754,4,50,Meat Roll,94.26,0,2024-10-21
755,4,50,Meat Roll,94.92,0,2024-11-04
756,4,50,Meat Roll,93.8,0,2024-12-16
757,4,50,Meat Shawarma Wrap,94.6,0,2024-12-30
758,4,50,Beef Shawarma Sandwich,95.32,0,2025-01-27
759,4,50,Meat Shawarma Wrap,96.17,0,2025-02-10
760,4,50,Meat Roll,97.02,0,2025-03-10
761,4,50,Meat Shawarma Wrap,97.98,0,2025-03-24
762,4,50,Meat Roll,99.26,0,2025-04-21
763,4,50,Meat Shawarma Wrap,100.17,0,2025-05-05
764,4,50,Beef Shawarma Sandwich,101.45,0,2025-05-19
765,4,50,Meat Shawarma Wrap,102.48,0,2025-06-02
766,4,50,Meat Shawarma Wrap,103.85,0,2025-06-16
767,4,50,Meat Shawarma Wrap,104.77,0,2025-06-30
768,4,50,Meat Roll,104.06,0,2025-07-14
769,4,50,Beef Shawarma Sandwich,102.4,0,2025-07-28
770,4,50,Beef Shawarma Sandwich,103.79,0,2025-08-11
771,4,50,Meat Shawarma Wrap,104.48,0,2025-09-08
772,4,50,Beef Shawarma Sandwich,106.02,0,2025-09-22
773,4,50,Meat Shawarma Wrap,95.93,1,2025-10-06
774,4,50,Meat Shawarma Wrap,87.46,1,2025-11-03
775,4,50,Meat Shawarma Wrap,88.25,0,2025-11-17
776,4,50,Beef Shawarma Sandwich,89.14,0,2025-12-01
777,4,50,Beef Shawarma Sandwich,87.56,0,2025-12-15
778,4,50,Meat Shawarma Wrap,88.78,0,2025-12-29
779,4,2,Kabab Platter,177.43,0,2024-01-01
780,4,2,Halal Kabab,174.47,0,2024-01-29
781,4,2,Halal Kabab,170.43,0,2024-02-12
782,4,2,Halal Kabab,162.32,1,2024-03-11
783,4,2,Halal Kabab,164.4,0,2024-03-25
784,4,2,Grilled Kabab,150.14,1,2024-04-08
785,4,2,Grilled Kabab,151.53,0,2024-04-22
786,4,2,Kabab Platter,153.53,0,2024-05-06
787,4,2,Kabab Platter,150.51,0,2024-05-20
788,4,2,Halal Kabab,151.37,0,2024-06-17
789,4,2,Grilled Kabab,146.4,1,2024-07-01
790,4,2,Halal Kabab,148.43,0,2024-07-29
791,4,2,Kabab Platter,146.14,0,2024-08-26
792,4,2,Kabab Platter,143.57,0,2024-09-23
793,4,2,Halal Kabab,145.27,0,2024-11-04
794,4,2,Halal Kabab,131.12,1,2024-11-18
795,4,2,Halal Kabab,128.06,0,2024-12-30
796,4,2,Halal Kabab,116.18,1,2025-01-13
797,4,2,Kabab Platter,116.85,0,2025-01-27
798,4,2,Kabab Platter,117.89,0,2025-02-10
799,4,2,Kabab Platter,119.47,0,2025-02-24
800,4,2,Grilled Kabab,120.74,0,2025-03-10
801,4,2,Kabab Platter,113.4,1,2025-03-24
802,4,2,Kabab Platter,114.14,0,2025-04-21
803,4,2,Kabab Platter,114.78,0,2025-05-05
804,4,2,Halal Kabab,116.01,0,2025-05-19
805,4,2,Kabab Platter,113.74,0,2025-06-02
806,4,2,Grilled Kabab,114.82,0,2025-06-30
807,4,2,Halal Kabab,116.1,0,2025-07-28
808,4,2,Kabab Platter,116.9,0,2025-08-11
809,4,2,Grilled Kabab,118.32,0,2025-09-08
810,4,2,Halal Kabab,119.65,0,2025-09-22
811,4,2,Grilled Kabab,121.4,0,2025-10-06
812,4,2,Halal Kabab,122.2,0,2025-10-20
813,4,2,Halal Kabab,110.71,1,2025-11-03
814,4,2,Grilled Kabab,112.37,0,2025-11-17
815,4,2,Kabab Platter,113.85,0,2025-12-01
816,4,2,Kabab Platter,115.01,0,2025-12-15
817,5,14,Stuffed Pigeon,137.61,1,2024-01-15
818,5,14,Stuffed Pigeon,138.75,0,2024-01-29
819,5,14,Pigeon Dish,139.75,0,2024-02-12
820,5,14,Pigeon Dish,141.42,0,2024-02-26
821,5,14,Stuffed Pigeon,142.57,0,2024-03-11
822,5,14,Pigeon Dish,144.44,0,2024-03-25
823,5,14,Pigeon Dish,143.53,0,2024-05-06
824,5,14,Stuffed Pigeon,145.33,0,2024-05-20
825,5,14,Hamam Mahshi,146.3,0,2024-06-03
826,5,14,Stuffed Pigeon,147.38,0,2024-06-17
827,5,14,Hamam Mahshi,148.38,0,2024-07-29
828,5,14,Hamam Mahshi,149.24,0,2024-08-26
829,5,14,Pigeon Dish,134.79,1,2024-09-09
830,5,14,Hamam Mahshi,135.6,0,2024-09-23
831,5,14,Stuffed Pigeon,122.52,1,2024-10-07
832,5,14,Hamam Mahshi,123.99,0,2024-10-21
833,5,14,Pigeon Dish,125.82,0,2024-11-04
834,5,14,Pigeon Dish,127.02,0,2024-11-18
835,5,14,Pigeon Dish,116.67,1,2024-12-02
836,5,14,Hamam Mahshi,117.37,0,2024-12-16
837,5,14,Stuffed Pigeon,118.5,0,2024-12-30
838,5,14,Hamam Mahshi,119.86,0,2025-01-13
839,5,14,Hamam Mahshi,121.43,0,2025-01-27
840,5,14,Hamam Mahshi,122.51,0,2025-02-10
841,5,14,Pigeon Dish,124.03,0,2025-03-10
842,5,14,Pigeon Dish,119.86,1,2025-03-24
843,5,14,Stuffed Pigeon,120.84,0,2025-05-19
844,5,14,Hamam Mahshi,122.62,0,2025-06-02
845,5,14,Pigeon Dish,119.39,0,2025-06-16
846,5,14,Pigeon Dish,119.99,0,2025-06-30
847,5,14,Hamam Mahshi,120.96,0,2025-07-14
848,5,14,Stuffed Pigeon,122.29,0,2025-08-11
849,5,14,Pigeon Dish,123.01,0,2025-09-22
850,5,14,Hamam Mahshi,114.98,1,2025-10-06
851,5,14,Pigeon Dish,116.16,0,2025-10-20
852,5,14,Stuffed Pigeon,115.23,0,2025-11-03
853,5,14,Hamam Mahshi,116.28,0,2025-12-15
854,5,8,Molokhia Dish,116.07,0,2024-01-15
855,5,8,Molokhia Dish,105.99,1,2024-01-29
856,5,8,Molokhia Dish,106.57,0,2024-02-12
857,5,8,Molokhia Dish,96.38,1,2024-02-26
858,5,8,Molokhia & Rice,92.84,1,2024-03-11
859,5,8,Molokhia & Rice,93.72,0,2024-03-25
860,5,8,Molokhia Dish,94.56,0,2024-04-08
861,5,8,Molokhia Dish,95.48,0,2024-04-22
862,5,8,Molokhia & Rice,96.62,0,2024-05-20
863,5,8,Green Soup,97.97,0,2024-07-01
864,5,8,Molokhia & Rice,99.19,0,2024-07-29
865,5,8,Molokhia & Rice,100.33,0,2024-08-12
866,5,8,Molokhia & Rice,101.03,0,2024-08-26
867,5,8,Green Soup,96.46,1,2024-09-23
868,5,8,Molokhia & Rice,97.18,0,2024-10-21
869,5,8,Molokhia Dish,98.38,0,2024-11-04
870,5,8,Molokhia & Rice,99.0,0,2024-12-02
871,5,8,Green Soup,100.14,0,2024-12-16
872,5,8,Green Soup,97.94,0,2024-12-30
873,5,8,Green Soup,98.77,0,2025-01-13
874,5,8,Molokhia & Rice,100.07,0,2025-01-27
875,5,8,Molokhia Dish,94.11,1,2025-02-10
876,5,8,Molokhia & Rice,95.14,0,2025-03-10
877,5,8,Molokhia & Rice,92.61,0,2025-04-21
878,5,8,Green Soup,90.94,0,2025-05-05
879,5,8,Molokhia & Rice,92.0,0,2025-05-19
880,5,8,Molokhia Dish,86.95,1,2025-06-02
881,5,8,Molokhia Dish,87.84,0,2025-06-30
882,5,8,Molokhia & Rice,88.6,0,2025-07-14
883,5,8,Green Soup,89.77,0,2025-07-28
884,5,8,Green Soup,90.78,0,2025-08-25
885,5,8,Green Soup,91.99,0,2025-09-08
886,5,8,Green Soup,92.87,0,2025-10-06
887,5,8,Molokhia & Rice,94.18,0,2025-11-17
888,5,8,Molokhia Dish,95.4,0,2025-12-01
889,5,53,Taameya Sandwich,29.87,1,2024-01-01
890,5,53,Falafel Sandwich,30.19,0,2024-01-15
891,5,53,Falafel Sandwich,30.5,0,2024-01-29
892,5,53,Falafel Sub,30.93,0,2024-02-12
893,5,53,Falafel Sandwich,29.48,1,2024-02-26
894,5,53,Falafel Sub,28.58,1,2024-03-25
895,5,53,Falafel Sandwich,28.77,0,2024-04-08
896,5,53,Taameya Sandwich,29.03,0,2024-04-22
897,5,53,Falafel Sub,28.7,0,2024-05-06
898,5,53,Taameya Sandwich,28.99,0,2024-05-20
899,5,53,Falafel Sub,28.01,1,2024-06-03
900,5,53,Falafel Sub,26.87,1,2024-06-17
901,5,53,Falafel Sandwich,27.27,0,2024-07-15
902,5,53,Falafel Sandwich,27.46,0,2024-07-29
903,5,53,Falafel Sandwich,27.69,0,2024-08-26
904,5,53,Falafel Sandwich,27.25,0,2024-09-09
905,5,53,Falafel Sub,27.4,0,2024-09-23
906,5,53,Taameya Sandwich,27.72,0,2024-10-07
907,5,53,Falafel Sub,27.0,0,2024-11-04
908,5,53,Falafel Sandwich,25.69,1,2024-11-18
909,5,53,Falafel Sandwich,25.82,0,2024-12-02
910,5,53,Taameya Sandwich,26.16,0,2024-12-16
911,5,53,Taameya Sandwich,26.52,0,2024-12-30
912,5,53,Falafel Sub,26.81,0,2025-01-13
913,5,53,Falafel Sub,24.14,1,2025-01-27
914,5,53,Falafel Sandwich,24.44,0,2025-02-10
915,5,53,Falafel Sub,24.61,0,2025-02-24
916,5,53,Falafel Sub,24.78,0,2025-03-10
917,5,53,Falafel Sub,25.02,0,2025-04-21
918,5,53,Falafel Sandwich,23.26,1,2025-05-19
919,5,53,Falafel Sandwich,23.54,0,2025-06-02
920,5,53,Falafel Sub,23.76,0,2025-07-28
921,5,53,Falafel Sandwich,24.06,0,2025-08-25
922,5,53,Falafel Sandwich,24.41,0,2025-09-08
923,5,53,Falafel Sub,24.55,0,2025-09-22
924,5,53,Falafel Sub,24.75,0,2025-10-20
925,5,53,Falafel Sandwich,24.94,0,2025-11-17
926,5,53,Falafel Sandwich,24.29,0,2025-12-15
927,5,53,Taameya Sandwich,24.46,0,2025-12-29
928,5,3,Roasted Chicken,162.87,0,2024-01-15
929,5,3,Grilled Chicken,164.7,0,2024-01-29
930,5,3,Half Chicken,165.6,0,2024-02-12
931,5,3,Roasted Chicken,159.47,1,2024-02-26
932,5,3,Half Chicken,161.32,0,2024-03-11
933,5,3,Half Chicken,155.94,1,2024-03-25
934,5,3,Half Chicken,157.19,0,2024-04-22
935,5,3,Half Chicken,158.29,0,2024-05-20
936,5,3,Roasted Chicken,153.17,1,2024-06-03
937,5,3,Grilled Chicken,155.07,0,2024-07-15
938,5,3,Roasted Chicken,156.21,0,2024-07-29
939,5,3,Roasted Chicken,158.25,0,2024-08-12
940,5,3,Grilled Chicken,159.87,0,2024-08-26
941,5,3,Half Chicken,160.89,0,2024-09-09
942,5,3,Roasted Chicken,163.14,0,2024-09-23
943,5,3,Half Chicken,164.15,0,2024-11-04
944,5,3,Roasted Chicken,159.3,0,2024-12-02
945,5,3,Grilled Chicken,153.18,1,2024-12-30
946,5,3,Half Chicken,154.96,0,2025-01-27
947,5,3,Half Chicken,156.23,0,2025-02-10
948,5,3,Roasted Chicken,158.16,0,2025-02-24
949,5,3,Grilled Chicken,159.4,0,2025-03-10
950,5,3,Grilled Chicken,161.74,0,2025-03-24
951,5,3,Half Chicken,163.91,0,2025-04-07
952,5,3,Half Chicken,165.57,0,2025-04-21
953,5,3,Half Chicken,167.35,0,2025-05-19
954,5,3,Roasted Chicken,152.64,1,2025-06-02
955,5,3,Half Chicken,153.71,0,2025-06-16
956,5,3,Roasted Chicken,155.09,0,2025-06-30
957,5,3,Half Chicken,156.41,0,2025-07-14
958,5,3,Grilled Chicken,157.31,0,2025-07-28
959,5,3,Roasted Chicken,159.06,0,2025-08-25
960,5,3,Half Chicken,160.46,0,2025-09-22
961,5,3,Roasted Chicken,149.68,1,2025-10-06
962,5,3,Half Chicken,150.84,0,2025-10-20
963,5,3,Half Chicken,152.25,0,2025-11-03
964,5,3,Half Chicken,153.57,0,2025-11-17
965,5,3,Half Chicken,155.77,0,2025-12-01
966,5,3,Roasted Chicken,154.65,0,2025-12-15
967,5,3,Grilled Chicken,156.29,0,2025-12-29
968,5,34,Family Chicken,572.03,0,2024-01-15
969,5,34,Chicken Family Meal,576.09,0,2024-01-29
970,5,34,Roasted Family Pack,581.18,0,2024-02-12
971,5,34,Chicken Family Meal,585.37,0,2024-03-11
972,5,34,Roasted Family Pack,567.97,0,2024-03-25
973,5,34,Roasted Family Pack,574.44,0,2024-04-08
974,5,34,Family Chicken,581.07,0,2024-04-22
975,5,34,Chicken Family Meal,584.72,0,2024-05-06
976,5,34,Roasted Family Pack,587.97,0,2024-06-03
977,5,34,Roasted Family Pack,592.76,0,2024-07-01
978,5,34,Roasted Family Pack,588.26,0,2024-08-12
979,5,34,Roasted Family Pack,594.42,0,2024-09-09
980,5,34,Roasted Family Pack,599.07,0,2024-10-21
981,5,34,Roasted Family Pack,607.61,0,2024-11-04
982,5,34,Roasted Family Pack,615.9,0,2024-12-02
983,5,34,Roasted Family Pack,621.5,0,2024-12-16
984,5,34,Roasted Family Pack,625.11,0,2025-01-13
985,5,34,Chicken Family Meal,630.03,0,2025-01-27
986,5,34,Family Chicken,638.82,0,2025-02-10
987,5,34,Roasted Family Pack,647.58,0,2025-03-24
